V1,V2,V3
2182.000000,27.321333,80.334457
2806.000000,25.993334,81.920982
1573.000000,27.796667,66.324638
1629.000000,28.246666,69.410477
2053.000000,26.033333,74.229080
1947.000000,26.357332,73.970177
2415.000000,25.046667,72.877243
2222.000000,26.029999,74.308548
1706.000000,28.360666,71.817085
2618.000000,27.292000,77.650108
2837.000000,27.179333,78.001915
3101.000000,26.514000,77.661591
2120.000000,27.828667,74.707718
4131.000000,27.243999,82.015633
4143.000000,26.948668,81.505447
4125.000000,26.119333,79.932205
4587.000000,25.177999,78.523506
3667.000000,26.582666,83.300316
3874.000000,25.884666,82.385071
4126.000000,25.343334,80.982910
4029.000000,24.839333,79.726303
2371.000000,27.522808,79.479088
1467.000000,28.066000,70.727310
1719.000000,26.908667,67.553665
1806.000000,27.360666,63.947590
2820.000000,28.230000,61.326965
1894.000000,27.948666,60.929775
1862.000000,27.738667,62.312107
922.000000,28.182667,77.527206
1184.000000,28.102667,73.606667
1024.000000,28.299334,75.046478
1819.000000,22.973999,66.504593
1166.000000,28.491333,74.093231
1414.000000,28.541334,73.140816
1359.000000,28.878666,71.379959
1814.000000,29.171999,63.333328
1466.000000,28.519333,71.055367
1278.000000,28.573334,69.579872
3688.000000,27.638666,81.933037
3596.000000,27.613333,81.938606
3461.000000,27.686001,81.779945
3700.000000,27.882000,81.162109
3821.000000,27.539333,82.854515
3687.000000,27.932667,80.570686
3674.000000,27.897333,80.379730
3262.000000,28.070667,79.269623
3544.000000,27.931334,80.715134
1214.000000,28.532000,69.331841
2362.000000,28.322666,77.425911
2162.000000,28.286667,76.239830
2115.000000,28.282000,75.978035
1902.000000,28.298000,73.680145
1690.000000,28.333334,73.217941
1525.000000,28.476665,71.497589
2745.000000,28.095833,77.156120
2643.000000,28.275333,79.474197
2701.000000,28.178787,77.310768
2675.000000,28.251333,78.660439
1221.000000,28.570667,67.767029
1121.000000,28.697332,66.293495
1689.000000,29.226000,61.581715
1431.000000,29.261333,62.057987
1359.000000,29.032408,63.200596
1515.000000,29.177334,61.538914
1323.000000,28.971428,62.177750
1846.000000,29.158001,63.028980
1606.000000,28.920668,63.626049
1802.000000,28.495333,62.151466
1809.000000,29.189333,60.920902
1860.000000,29.176666,61.605980
1850.000000,29.151333,61.436993
2394.000000,27.220667,80.885109
2050.000000,27.413334,80.223618
2375.000000,27.422001,81.326759
3432.000000,25.092667,77.595924
3616.000000,23.703333,75.164513
2859.000000,23.124001,74.547523
2433.000000,25.473999,75.365501
2569.000000,25.020666,75.067284
2236.000000,25.518000,72.851173
1999.000000,26.094667,72.021965
1966.000000,26.069332,70.795166
1617.000000,28.202000,69.041557
1457.000000,28.492001,67.321617
1303.000000,28.835999,67.769951
1304.000000,28.812668,67.932236
1452.000000,28.046667,69.048027
2448.000000,27.868000,77.132729
2336.000000,27.701332,76.813553
4222.000000,26.291332,80.211090
3697.000000,24.889334,76.531616
4446.000000,26.626667,82.137146
4781.000000,25.402000,79.720184
4321.000000,26.341333,81.434975
3971.000000,27.863333,82.479019
4258.000000,25.152666,80.723747
3214.000000,27.044001,82.815422
3619.000000,27.031334,83.189514
4970.000000,28.904667,66.559784
1879.000000,29.026001,63.528713
1699.000000,29.119333,64.594810
1811.000000,28.723333,66.291565
998.000000,28.294001,76.171127
1652.000000,26.941334,74.812904
1260.000000,28.524000,74.241570
1578.000000,27.544666,76.600334
2068.000000,28.213333,74.411682
1901.000000,28.365334,73.640427
1833.000000,28.364666,73.304970
3327.000000,28.074667,79.454521
2620.000000,28.202667,77.192970
1165.000000,28.690001,67.424530
3060.000000,27.649124,77.018967
3149.000000,27.691999,78.602524
1064.000000,28.760666,63.784458
1173.000000,28.702667,66.198975
2001.000000,28.344444,74.731194
1938.000000,28.317501,73.383705
